#OK
#SQL= 
#	with MyHalo as (
#	     select * from miniMDR1..FOF
#	        where snapnum=85
#		and fofId=85000004639
#	),
#	
#	fofHaloParticles as (
#	    select fP.* from miniMDR1..FOFParticles fP,
#	            MyHalo mH
#	        where fP.fofId = mH.fofId
#	            and fP.snapnum=85
#	)
#	
#	select p.* from fofHaloParticles hP, miniMDR1..particles p
#	    where p.particleId = hP.particleId
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1400 sec
#DATE 2014-12-10 22:32:00.303 CET
#QUERYTIME 670 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
857624038984,85,390.7059,467.1405,878.2877,-1013.4218,711.1501,-2268.3784,993939395
857624055053,85,391.6357,466.1185,878.856,-840.7147,-794.6364,504.071,993939419
857624055054,85,391.5555,465.8289,878.9997,-908.7105,115.4263,-379.8034,993939329
857624055055,85,391.9435,465.7318,878.7543,-821.2197,136.7143,-533.407,993939416
857624055056,85,391.7756,466.0445,879.1838,-807.4376,-305.2325,46.5014,993939330
857624055058,85,391.5164,465.8816,878.9101,-897.4187,205.1931,-525.84,993939329
857624055059,85,391.6586,466.2061,878.967,-681.0089,125.4111,275.5031,993939330
857624055060,85,391.7449,466.1441,878.8194,-1181.3771,-285.4845,-346.2172,993939419
857624055061,85,391.7212,465.9118,878.155,-1025.9323,-122.5051,-524.02,993939419
857624055063,85,391.7649,466.487,878.6533,-349.4503,-245.5769,558.9343,993939419
857624055064,85,391.8886,466.0443,878.7425,-1177.2479,-175.796,72.7995,993939419
857624055065,85,391.4489,465.736,879.0095,-988.7664,124.4413,-486.9523,993939328
857624055066,85,391.0413,466.4071,878.8347,-1174.4508,546.4548,-549.595,993939418
857624055067,85,391.774,466.1488,878.934,-1305.4681,-200.9622,-525.9717,993939330
857624055068,85,391.7934,466.2115,879.0064,-452.2035,-55.9145,157.6812,993939330
857624055069,85,391.8282,466.1028,879.1769,-801.0039,-242.8763,290.987,993939330
857624055070,85,391.6295,466.2255,879.0276,-1224.2129,-229.5325,-38.7105,993939330
857624055071,85,391.3991,466.3603,879.3005,-971.8455,-13.7198,-170.0044,993939329
857624055072,85,391.6714,466.1069,878.9545,-913.791,-72.0655,-122.272,993939330
857624055073,85,391.8934,465.8001,878.7963,-639.0969,-694.6117,230.2236,993939416
857624055074,85,391.6609,466.1761,878.9705,-1306.8762,24.7615,-209.4267,993939330
857624055075,85,391.7616,466.1882,878.8841,-835.8354,-284.324,190.8546,993939419
857624055076,85,391.795,466.1926,879.1899,-906.0184,-121.7103,175.0382,993939330
857624055077,85,391.7737,466.143,878.9362,-1029.715,-105.0913,-529.8675,993939330
857624055078,85,391.7982,466.1457,878.9788,-880.9172,-15.5532,148.835,993939330
857624055079,85,391.6974,466.1632,878.9409,-605.0496,-120.8592,-53.0708,993939330
857624055080,85,391.8024,466.2164,878.8735,-558.1207,-239.6081,-467.7739,993939419
857624055081,85,391.9399,465.7195,878.9136,-937.4353,-638.5397,15.5951,993939331
857624055082,85,391.6127,465.945,878.3959,-1118.6879,-72.9475,-69.7909,993939419
857624055083,85,391.5522,466.2635,878.6511,-1239.4679,186.6684,-188.0928,993939418
857624055085,85,391.8418,466.17,878.8969,-454.9134,-144.4102,49.8304,993939419
857624055086,85,391.7461,466.1354,878.8854,-1017.923,-283.407,-199.5979,993939419
857624055087,85,391.867,466.1668,878.969,-963.19,-203.6199,-32.719,993939330
857624055088,85,391.7733,466.2876,879.2322,-734.3566,-135.172,50.2494,993939330
857624055089,85,392.0046,465.9213,878.8075,-944.3835,-682.2003,-41.6175,993939419
857624055090,85,391.7721,466.2731,879.1208,-1031.158,169.5893,190.7794,993939330
857624055091,85,392.0546,466.0513,879.2267,-599.286,-555.4045,321.115,993939330
857624055092,85,391.535,466.0901,878.7404,-1159.3882,-107.2038,221.8036,993939418
857624055093,85,391.8143,466.1418,879.1187,-581.4468,-73.7179,137.7335,993939330
857624055094,85,391.7752,466.1385,878.9324,-1013.9373,-98.7551,-529.7849,993939330
857624055095,85,391.2981,466.5397,878.9573,-1016.7266,397.4422,-283.9963,993939329
857624055096,85,391.6764,466.1333,878.8884,-810.5717,31.6991,104.7105,993939419
857624055098,85,391.5664,466.2385,878.9297,-1277.0825,-132.4799,-123.0088,993939329
857624055099,85,391.7118,466.1754,878.863,-1237.0468,-349.8123,-374.7117,993939419
857624055100,85,391.6936,465.9767,878.2349,-1045.8146,-61.1145,-372.7702,993939419
857624055101,85,391.7787,466.2033,879.0466,-699.4418,68.3903,337.1984,993939330
857624055102,85,391.7633,466.0413,878.8986,-1283.3049,-49.4511,-96.7868,993939419
857624055103,85,391.6587,466.1853,878.8904,-827.3119,-187.5321,-94.7586,993939419
857624055106,85,391.6109,466.2016,878.3497,-207.9018,1.512,508.8166,993939419
857624055107,85,391.7809,466.5681,878.5886,-375.0631,355.8673,621.5086,993939419
857624055108,85,391.419,466.3581,879.0365,-1202.4833,34.8911,-24.6356,993939329
857624055110,85,391.1023,466.6726,878.788,-1279.0339,673.5809,-624.4628,993939418
857624055111,85,391.6934,466.0913,878.9916,-983.1827,-9.2064,17.1427,993939330
857624055112,85,391.7413,466.1483,878.8895,-1163.1649,-221.3044,-52.2701,993939419
857624055113,85,390.4111,467.3032,878.5972,-69.7382,735.1957,-345.8377,993939486
857624055115,85,391.0003,466.0099,878.1852,-1788.9615,-520.4133,-405.9608,993939418
857624055116,85,391.4911,466.3349,878.1089,-1634.2075,-927.5989,-479.0087,993939418
857624055119,85,391.486,465.9893,879.2209,-1055.8605,466.169,-198.3179,993939329
857624055120,85,391.702,466.0335,878.744,-1226.6371,-200.4871,177.2559,993939419
857624055121,85,391.6553,467.0487,878.4596,-286.2194,-142.2574,-1038.3379,993939396
857624055122,85,391.3173,467.2012,878.6352,270.7008,-32.6079,-807.5386,993939395
857624055128,85,390.8885,466.0062,877.9589,-1836.466,93.1362,-660.7875,993939418
857624055129,85,391.6169,467.2589,878.1728,-572.9525,519.5189,-1193.4963,993939396
857624055130,85,391.4583,467.4815,878.1973,-917.6,790.7292,-1148.662,993939395
857624055133,85,391.5626,466.9593,878.5834,-1939.4326,-524.474,-1262.3956,993939395
857624055137,85,390.9548,466.7575,878.6993,129.5587,1102.0928,-891.3492,993939418
857624055138,85,391.1798,466.9256,878.4633,-523.0061,1872.8947,-866.6061,993939395
857624055139,85,391.2325,466.8736,878.543,79.3004,803.186,-543.485,993939395
857624055140,85,390.7972,466.9556,877.9934,-899.9896,-190.5714,-254.7191,993939395
857624055141,85,391.0344,466.9763,878.405,-539.0741,1059.5604,1163.204,993939395
857624055146,85,391.206,467.5526,878.739,-1185.4723,872.702,-328.8763,993939395
857624055147,85,391.079,467.1349,878.1291,-1066.9601,-183.9032,-1546.4056,993939395
857624055149,85,391.1902,466.8506,878.8553,-765.1423,581.6898,-1447.9246,993939395
857624055153,85,391.1289,466.908,878.5857,-1030.0707,709.8494,-1907.1385,993939395
857624055154,85,390.853,467.0326,878.0862,-1450.5135,-518.5004,-1151.1653,993939395
857624055155,85,390.5846,466.6375,878.3554,-351.2321,-345.1089,65.6139,993939489
857624055156,85,390.7535,466.8371,878.0137,-1698.8501,53.392,-1112.3904,993939395
857624055161,85,390.9947,466.7,878.8006,-919.5347,193.5192,-6.5606,993939418
857624055162,85,391.3495,467.1194,878.2057,-508.3025,-249.8991,-825.3168,993939395
857624055163,85,391.3637,467.1513,878.056,-510.4925,-9.765,-1036.5675,993939395
857624055164,85,390.9931,467.2869,878.454,-210.2654,122.5882,-1117.5892,993939395
857624055169,85,391.122,467.1063,878.1488,-1204.3593,68.0862,-1751.4758,993939395
857624055170,85,390.936,466.9276,878.3273,-1792.9869,612.6738,95.5179,993939395
857624055171,85,391.1539,467.4312,878.1352,-945.8427,441.1286,-922.4403,993939395
857624055172,85,391.1683,467.2884,878.0007,-1102.307,17.7631,-898.0757,993939395
857624055177,85,391.1159,467.0399,878.9512,-533.3854,508.5784,-1211.753,993939390
857624055178,85,390.6924,467.1733,877.9503,-1193.4149,-190.5164,-622.7885,993939395
857624055179,85,391.0788,466.7963,878.2712,-1323.4476,433.3325,9.0665,993939418
857624055180,85,390.9633,466.7436,878.2916,-1852.1294,424.1792,-261.8468,993939418
857624055185,85,391.3441,466.7929,878.7015,-477.3609,571.5786,140.244,993939418
857624055186,85,391.0896,467.0143,879.0831,-684.4714,588.559,-986.9657,993939390
857624055187,85,390.9604,467.2179,878.521,-289.2849,432.7018,-861.6387,993939395
857624055188,85,391.3302,467.0911,878.0389,-773.0172,-180.5062,-1057.5901,993939395
857624055193,85,390.9308,466.9219,878.3143,-1539.4768,146.0122,-420.9063,993939395
857624055194,85,391.0394,466.7657,878.461,-165.6731,397.0253,-835.8619,993939418
857624055195,85,391.0157,466.9492,878.347,-1430.9425,-655.2004,-1671.1385,993939395
857624055196,85,391.1406,467.123,878.2628,-177.2686,-310.4301,-1277.1326,993939395
857624055201,85,390.8333,466.9261,878.2448,-711.7052,-978.924,-220.6565,993939395
857624055202,85,390.9498,466.7617,878.3075,-840.0419,-535.6129,-269.1927,993939418
857624055203,85,390.9117,466.9852,878.231,-636.7444,-78.2839,-456.8108,993939395
857624055204,85,391.2632,467.1465,878.0981,-294.4938,-102.4945,-696.452,993939395
857624055205,85,391.0907,467.1042,878.4359,-580.187,1857.8439,-218.6295,993939395
857624055209,85,391.007,466.9515,878.3578,-726.3102,-1135.5724,-524.9757,993939395
857624055210,85,391.0184,466.9856,878.3225,-784.993,34.3336,-839.056,993939395
857624055211,85,391.069,466.7776,878.3847,-1151.6285,575.1075,-656.0816,993939418
857624055212,85,390.9476,466.8603,878.2283,-450.2599,-803.7703,462.7627,993939395
857624055213,85,391.0594,466.9777,878.1563,-860.2649,-1242.2997,-173.7029,993939395
857624055217,85,391.0266,467.4634,878.1313,-1253.8016,147.0521,-660.3899,993939395
857624055218,85,391.2329,466.7806,878.5234,-898.4766,-208.7566,-821.9828,993939418
857624055219,85,390.9868,466.7706,878.3609,-944.5078,-3.2808,-431.8756,993939418
857624055220,85,390.8651,467.0029,878.2769,33.979,-844.8447,163.3085,993939395
857624055221,85,391.3974,467.3844,878.7343,-1216.3983,-101.9003,-964.7259,993939395
857624055222,85,390.7375,466.3568,877.828,-489.2872,975.8813,95.4642,993939421
857624055225,85,391.1161,467.0791,877.9363,-1053.6799,-199.099,-1240.8961,993939395
857624055226,85,391.1502,467.1227,878.4562,-906.5259,-466.0035,-1181.7412,993939395
857624055227,85,391.0507,466.9725,878.4003,-2086.0708,-317.3984,-881.0414,993939395
857624055228,85,390.9823,466.8133,878.2587,-731.0903,-387.6947,-823.5714,993939395
857624055229,85,390.9142,467.0598,878.2616,-1516.8914,-1234.3615,-342.8837,993939395
857624055230,85,391.1622,466.8637,878.431,-1689.2074,166.7064,-962.174,993939395
857624055233,85,390.8949,467.0101,878.4032,-1311.5428,144.1917,-427.4211,993939395
857624055234,85,391.0278,466.8239,878.3199,-622.2927,-587.2647,63.3596,993939395
857624055235,85,390.9372,467.1511,878.0657,-1138.7288,243.0468,66.6442,993939395
857624055236,85,391.0392,467.6692,878.3736,-1356.9257,-323.4898,-778.3474,993939395
857624055238,85,390.4624,467.6377,878.134,-1017.6872,-170.4604,-953.0401,993939486
857624055239,85,391.0001,466.5978,878.0785,-388.7051,-636.7127,-134.0108,993939418
857624055240,85,390.9789,466.7562,878.6093,-88.5637,1550.5941,-709.8669,993939418
857624055241,85,390.9266,466.9021,878.3318,-1342.1592,1018.7682,-987.2869,993939395
857624055242,85,391.3153,467.2652,878.0416,-857.7287,332.9112,-1063.189,993939395
857624055243,85,391.0544,466.9851,877.9033,-851.6984,594.6115,-1235.0128,993939394
857624055244,85,390.9413,467.208,877.8999,-997.4857,3.1302,-895.0027,993939394
857624055245,85,391.0294,466.8022,878.1594,-1419.4474,-646.8568,-873.6058,993939395
857624055246,85,390.9586,466.5708,877.9543,-549.9189,-222.0286,65.472,993939418
857624055247,85,390.9574,466.7641,878.0073,-367.2178,-988.7433,-463.4134,993939418
857624055248,85,391.0611,466.7128,878.6695,-232.6746,1556.8331,-631.6722,993939418
857624055249,85,390.9224,467.1833,878.2043,-1401.0256,-582.3719,-624.005,993939395
857624055250,85,391.0662,466.8057,878.3929,-174.6448,114.4601,62.6248,993939395
857624055251,85,390.711,467.8803,878.5131,-882.8828,28.279,-828.5989,993939392
857624055252,85,390.7726,466.7368,878.0131,-1299.4407,-387.0474,-509.645,993939418
857624055253,85,390.9654,467.2032,878.0097,-955.2985,405.2423,-216.6508,993939395
857624055254,85,390.9453,467.1349,878.3439,193.9769,422.6114,-1517.0863,993939395
857624055255,85,390.9945,466.5854,877.9825,-573.3308,-532.1902,-224.1163,993939418
857624055256,85,390.9544,466.5049,878.06,-496.9371,-83.0191,98.4257,993939418
857624055257,85,391.0417,467.1087,878.2204,-1679.6917,-445.1191,-379.8942,993939395
857624055258,85,390.8782,467.0479,878.2393,-1383.8162,374.3179,-905.1375,993939395
857624055259,85,391.0063,467.0134,878.2693,-549.8774,769.7133,-633.5521,993939395
857624055260,85,391.0395,467.1223,878.2124,-815.1682,1123.1486,-1124.205,993939395
857624055261,85,390.7946,467.8121,878.6365,-965.647,74.5388,-727.2081,993939392
857624055262,85,391.2497,467.6801,878.3582,-891.8167,1104.4739,-1110.1196,993939395
857624055263,85,391.0875,467.3214,878.3952,-491.5069,468.9976,-1293.6072,993939395
857624055264,85,390.9522,466.7056,878.0323,-240.1864,-229.0716,96.818,993939418
857624055265,85,390.8797,466.8021,878.0972,-1186.3307,-117.5074,-711.8512,993939395
857624055266,85,391.2469,467.3427,878.0931,-694.4391,621.658,-881.8013,993939395
857624055267,85,390.9804,466.8847,878.3002,-1103.0579,-632.7186,-83.1784,993939395
857624055268,85,391.0396,466.6163,878.4849,-106.4771,373.1066,-556.8234,993939418
857624055269,85,391.1726,467.484,878.206,-674.3239,368.1623,-825.3699,993939395
857624055270,85,391.2183,466.8485,878.9025,-1079.6206,1480.5515,-463.7464,993939395
857624055272,85,391.2507,466.4032,878.1337,-1359.0833,964.111,-426.9688,993939418
857624055274,85,391.2312,467.1162,878.2578,-838.7492,23.1803,-1807.9354,993939395
857624055275,85,390.6728,467.0761,877.8083,-464.0341,-303.7821,-240.3927,993939394
857624055276,85,391.3453,467.1757,878.0845,-651.9001,394.4502,-970.5864,993939395
857624055277,85,390.9001,467.5568,878.4462,-1470.8817,-305.3195,-701.009,993939395
857624055278,85,391.0942,467.198,878.8897,-1653.5991,219.8205,-755.2104,993939395
857624055279,85,391.0575,466.8198,878.9373,-800.3145,1438.608,-395.1423,993939390
857624055281,85,391.0419,466.7778,878.0343,-783.5043,-167.2635,-535.3271,993939418
857624055282,85,391.3571,467.5793,878.7946,-1128.0579,8.8539,-820.6751,993939395
857624055283,85,391.0449,467.1613,878.6132,-1214.5051,1323.9032,-1482.9724,993939395
857624055284,85,391.2442,467.2917,878.4966,-1375.5358,851.7872,193.5069,993939395
857624055285,85,391.1761,467.2976,878.986,-658.8702,448.0459,-1047.3231,993939390
857624055286,85,390.4427,466.6935,877.6357,-1236.4548,554.0728,-614.4476,993939490
857624055288,85,390.9979,466.8646,878.4621,-95.7731,491.3831,-617.2256,993939395
857624055289,85,391.2151,466.6767,878.8133,-1144.7167,1488.686,-876.175,993939418
857624055290,85,391.2317,466.8292,878.8537,-1269.2385,1389.002,-1042.3721,993939395
857624055291,85,390.9424,467.0136,878.2005,-938.1517,-269.2725,-1145.6262,993939395
857624055292,85,391.3139,466.3798,878.3365,-1220.8734,621.2667,-367.0619,993939418
857624055293,85,391.2734,467.2049,878.415,131.2171,192.9122,-1100.3242,993939395
857624055294,85,391.2159,467.2685,878.6688,-104.2012,432.5919,-1183.2823,993939395
857624055295,85,391.3988,467.3901,878.4497,-586.4774,541.88,-1251.0322,993939395
857624055296,85,391.6093,467.2843,878.6118,-1221.4652,439.438,-11.1585,993939396
857624055297,85,391.1964,467.4301,878.604,-970.9163,1114.2485,-1259.1232,993939395
857624055298,85,391.1144,467.6814,878.537,-1536.6935,-11.0135,-667.0502,993939395
857624055299,85,391.2698,467.179,878.4511,-400.1893,-334.8853,-1447.5851,993939395
857624055300,85,390.393,466.7702,877.9654,-615.1442,736.4428,-279.9683,993939489
857624055301,85,391.1014,466.3744,877.8087,-1184.1168,606.8847,-335.3315,993939421
857624055302,85,391.5427,467.1646,878.4706,-951.4035,200.2098,-1233.2303,993939395
857624055303,85,390.2951,466.5918,877.7845,-1000.1263,681.2538,-355.0363,993939490
857624055304,85,391.3292,467.1498,878.0883,-960.9019,1037.8053,173.056,993939395
857624055305,85,391.3506,467.8402,878.4014,-756.212,763.6825,-808.3516,993939392
857624055306,85,390.5869,467.0406,878.1998,-769.957,-359.7652,-1087.2086,993939486
857624055307,85,391.5929,466.9626,878.4026,-1277.837,815.0934,66.6619,993939395
857624055308,85,391.3619,467.1303,878.4994,-1773.9655,679.1169,45.6368,993939395
857624055309,85,391.396,467.2224,878.6487,-1683.0823,462.0172,-51.9152,993939395
857624055310,85,391.2496,467.2258,878.5896,-1162.6305,624.0204,382.3492,993939395
857624055311,85,390.7307,467.3194,878.1568,-742.4955,-595.1328,-909.8655,993939395
857624055312,85,390.5957,466.9617,878.3528,-450.2848,-324.5845,-986.1726,993939486
857624055313,85,391.1242,466.3217,879.4296,-1123.1578,726.6573,-179.8226,993939329
857624055315,85,391.4125,467.4746,878.0295,-377.1204,154.4122,-961.7781,993939395
857624055316,85,391.5821,467.5606,878.4272,-853.6248,232.1117,-799.7327,993939395
857624055317,85,391.4078,466.9108,878.8802,-1427.424,19.5716,-1142.4811,993939395
857624055318,85,390.5673,467.0748,878.4644,-904.4105,-399.3637,-781.0869,993939486
857624055319,85,391.1289,467.7124,878.6797,-1195.6653,-47.9546,-942.4321,993939395
857624055320,85,390.7664,466.9824,877.857,18.0967,528.8808,-296.7729,993939394
857624055321,85,391.4771,466.2278,878.7392,-1326.9678,852.7401,15.1762,993939418
857624055322,85,391.3132,466.5743,879.0507,-1234.523,743.3387,54.4172,993939329
857624055323,85,391.1694,466.1147,879.1689,-1287.0857,669.4421,-124.2148,993939329
857624055324,85,390.6028,467.0891,878.9545,-821.0225,1230.0005,-769.2112,993939671
857624055325,85,391.2702,467.4382,878.0401,-380.8279,-84.5522,-1161.5637,993939395
857624055326,85,390.6125,466.5863,878.7343,-839.5995,1318.5219,-640.3717,993939489
857624055327,85,390.746,466.6692,877.8308,-264.2481,822.6255,-363.7331,993939421
857624055328,85,391.0473,466.7706,878.6734,-2205.8704,957.4137,-402.1613,993939418
857624055329,85,391.7678,466.9085,877.2877,-800.5027,78.0506,-134.331,993939397
857624055330,85,391.4313,466.1729,878.6945,-1328.5637,782.8027,104.5586,993939418
857624055331,85,391.2288,466.2289,879.0969,-1348.9548,719.6625,-153.479,993939329
857624055332,85,391.1375,466.1293,879.2219,-1257.4707,684.139,-160.3655,993939329
857624055333,85,391.1222,466.1417,879.235,-1239.8915,702.703,-182.0661,993939329
857624055334,85,390.5297,467.662,878.4212,-479.4478,576.5341,-1080.8945,993939486
857624055335,85,391.3836,466.6348,878.7097,-2012.0695,400.9204,1.3199,993939418
857624055336,85,392.2314,466.3732,877.8649,-548.2896,126.2774,-177.4937,993939420
857624055337,85,391.565,466.9476,877.5552,-1096.0688,211.61,91.0663,993939394
857624055338,85,391.7726,466.9779,877.3314,-798.4264,130.2669,-133.1993,993939397
857624055339,85,391.5097,466.1224,878.5878,-1386.0289,624.1906,197.3387,993939418
857624055340,85,391.4867,466.1199,878.5695,-1373.0382,611.338,225.0805,993939418
857624055341,85,391.1894,466.4192,878.737,-1483.6423,941.7079,125.164,993939418
857624055342,85,391.8278,466.1217,878.5187,-1474.7981,385.6035,66.4298,993939419
857624055343,85,392.0649,466.5505,877.5229,-418.2767,211.8303,-429.5327,993939420
857624055344,85,391.1653,466.785,877.9807,383.731,-372.7791,-1403.3438,993939418
857624055345,85,391.4011,466.8968,878.1144,-1366.5212,164.8625,471.5728,993939395
857624055346,85,391.48,466.8527,877.7733,-1166.6826,170.3576,190.2547,993939394
857624055348,85,391.7238,467.0372,877.3349,-535.9998,248.2197,-841.1733,993939397
857624055350,85,390.9974,466.8526,878.0405,23.1188,658.3925,-2083.5786,993939395
857624055353,85,391.4018,466.9778,877.9326,-978.6575,-71.0568,428.9163,993939395
857624055354,85,391.3987,466.8593,877.3529,-356.9322,103.5408,-1246.7158,993939394
857624055355,85,390.9531,466.8822,878.1727,-18.3409,298.6017,-2504.077,993939395
857624055356,85,391.0887,466.9621,877.9363,-120.3997,550.025,-2017.4094,993939395
857624055357,85,391.0568,466.9981,880.0388,-1107.259,195.0114,-1552.9181,993939385
857624055361,85,390.8801,466.9684,878.7343,-1276.9553,931.229,-2128.8853,993939395
857624071426,85,392.1018,465.8763,879.0623,-840.3391,-321.1388,-26.4904,993939330
857624071427,85,391.8692,466.0242,879.1763,-699.7745,-212.0551,14.804,993939330
857624071429,85,392.1739,466.078,878.7318,-308.4325,-379.2759,223.86,993939419
857624071432,85,391.6746,466.1386,879.3217,-1002.4151,-518.3875,282.862,993939330
857624071433,85,392.1255,465.9535,879.1498,-691.0859,-611.5869,286.9881,993939330
857624071434,85,391.4984,466.2925,878.6356,-1057.1569,290.1453,-278.0377,993939418
857624071435,85,391.8244,466.0869,879.1159,-900.1194,-163.5448,-9.6704,993939330
857624071438,85,391.7927,466.3446,878.4835,-209.5884,39.905,561.2736,993939419
857624071440,85,391.6098,466.0139,878.8229,-1067.0044,-78.2375,-346.1053,993939419
857624071441,85,391.713,466.186,878.9127,-1267.4214,56.0802,301.0345,993939330
857624071442,85,391.0216,466.5541,879.1238,-1032.8016,378.8537,-393.6585,993939329
857624071443,85,391.7732,466.0734,878.9718,-909.9063,-332.7564,-423.2973,993939330
857624071444,85,391.8824,465.9954,878.8834,-1192.0443,-426.2779,227.2116,993939419
857624071445,85,391.6512,466.1204,878.685,-1163.5356,-188.0347,252.2891,993939419
857624071446,85,392.0236,466.3665,878.9727,-788.6693,-116.7643,-362.8899,993939330
857624071447,85,391.6724,466.5665,878.4637,-493.5681,324.6998,685.606,993939419
857624071448,85,392.2365,466.13,878.8455,-694.618,-392.5877,-161.437,993939419
857624071449,85,391.7782,466.2971,878.8278,-1043.4131,-306.2086,-237.8283,993939419
857624071450,85,391.7322,466.0992,879.0381,-1277.3518,-268.3914,-258.5066,993939330
857624071451,85,391.9385,466.0334,878.2466,-908.1185,-150.0942,-467.8357,993939419
857624071452,85,391.6811,465.9819,878.9105,-874.6059,-14.247,160.8553,993939330
857624071453,85,390.8674,466.8059,878.6411,-1096.5559,763.3118,-1055.1704,993939395
857624071454,85,391.7233,466.1237,879.141,-897.2379,91.6295,252.2157,993939330
857624071455,85,391.6496,465.8286,878.2856,-926.5913,-237.223,-248.7257,993939419
857624071456,85,391.6212,466.5439,878.3945,-489.9218,241.5864,718.1658,993939419
857624071457,85,391.6411,466.137,879.1139,-937.2447,-205.7128,-63.046,993939330
857624071458,85,391.8054,466.1332,878.9407,-881.0345,-186.0674,-1.773,993939330
857624071459,85,391.9433,466.0777,878.2988,-926.063,-159.3763,-356.5714,993939419
857624071460,85,391.8893,465.9854,878.2811,-1040.7301,-167.7146,-329.5025,993939419
857624071461,85,391.6863,466.1043,878.9427,-1213.0942,-123.2123,146.0738,993939330
857624071462,85,391.7408,466.0974,878.899,-1310.8378,-431.3779,163.6975,993939419
857624071463,85,391.9117,466.146,878.9233,-821.2191,-456.1186,-55.7731,993939330
857624071464,85,392.2319,466.0546,878.8065,-680.1015,-339.1018,2.1397,993939419
857624071465,85,391.7652,466.116,878.8848,-1311.5271,-290.8536,-134.9917,993939419
857624071466,85,391.8275,466.1513,878.9698,-1076.1951,-124.0528,-427.6245,993939330
857624071467,85,391.215,466.3315,878.711,-1049.9471,408.0184,-321.8512,993939418
857624071468,85,391.684,466.1979,878.8253,-609.812,-192.1677,-444.286,993939419
857624071470,85,391.7269,466.0029,878.8709,-1024.9409,-383.879,-102.5819,993939419
857624071471,85,391.7271,465.9741,878.8968,-719.1907,131.0688,-120.9588,993939419
857624071473,85,391.7888,466.1335,878.9291,-818.7385,-570.1382,84.4841,993939330
857624071474,85,391.6771,466.1913,878.6182,-1136.1655,-116.0737,-69.2751,993939419
857624071475,85,391.6399,466.1604,878.905,-1145.7992,-70.0075,11.7935,993939419
857624071476,85,391.7323,466.1472,878.8802,-585.1473,-180.6193,-100.9227,993939419
857624071477,85,391.7431,466.122,878.9165,-1247.8646,6.0864,347.1315,993939330
857624071478,85,391.7385,466.1187,878.7549,-1184.4543,-329.3246,-271.167,993939419
857624071481,85,392.02,466.1879,879.1279,-633.4274,-192.5049,-183.9156,993939330
857624071482,85,391.5725,466.3989,879.2258,-875.2095,76.5411,-145.2149,993939329
857624071483,85,391.8627,466.1275,878.8718,-1169.548,-247.8335,-410.8322,993939419
857624071484,85,391.4061,466.5073,878.8458,-1253.6564,279.4128,-210.7896,993939418
857624071485,85,391.2915,466.3845,878.7101,-1179.9875,384.5831,-476.9657,993939418
857624071489,85,391.8091,466.1529,878.9115,-1386.029,-162.229,-221.6026,993939330
857624071490,85,391.6834,466.1779,878.9255,-905.1041,-78.7469,154.0721,993939330
857624071491,85,391.7867,466.0586,879.217,-750.4501,-254.5606,-108.3957,993939330
857624071497,85,391.7191,466.2598,878.8701,-1001.9589,-196.2224,-107.2731,993939419
857624071498,85,391.9346,465.6931,878.9139,-756.9884,-306.8113,146.0488,993939331
857624071505,85,390.9246,466.0237,878.0089,-1884.0278,-9.1352,-662.6173,993939418
857624071506,85,391.8143,466.4981,878.947,-1512.1886,-420.8907,-1350.8761,993939330
857624071633,85,390.3549,466.4088,878.5829,-366.3776,820.8109,-311.2771,993939489
857624071641,85,390.8919,466.7111,878.4562,111.6894,1504.9366,-185.877,993939418
857624071649,85,390.8998,467.8604,878.762,-1128.9875,981.6641,-594.1161,993939392
857624071650,85,390.9604,466.7569,877.8254,-1078.9424,429.3673,732.7186,993939421
857624071651,85,391.5444,467.2306,878.1658,-1055.6277,-1005.8702,-1276.361,993939395
857624071665,85,391.0165,466.929,878.5711,-1191.9692,1636.8708,399.5029,993939395
857624071666,85,390.9563,466.4159,878.2043,-984.9438,1208.0779,-704.3896,993939418
857624071668,85,391.2661,466.9967,878.2261,-1028.8706,-1226.8585,-1638.3585,993939395
857624071673,85,391.3382,466.9811,879.575,-279.0522,442.8585,-571.4424,993939390
857624071674,85,390.6785,466.5972,878.0662,-748.2274,1227.0426,-344.3347,993939418
857624071675,85,390.9568,466.8861,878.265,-2187.0627,59.329,1225.0863,993939395
857624071682,85,391.0906,466.1457,878.6248,-691.8895,814.1024,-832.6533,993939418
857624071683,85,390.6579,466.8997,878.5627,-2287.605,474.1105,-250.8129,993939395
857624071684,85,391.9675,466.5776,877.7188,-187.4005,25.6553,-863.2042,993939420
857624071690,85,391.0933,466.7715,878.4879,-2457.9824,690.7698,133.1172,993939418
857624071691,85,392.3102,466.3664,877.8369,-548.7766,143.5178,-350.3868,993939420
